Brand,Price,Body,Mileage,EngineV,Engine Type
Volkswagen,9.433483923290392,crossover,230,3.2,Gas
BMW,8.824677891164198,sedan,4,2.8,Gas
Audi,8.294049640102028,sedan,315,2.3,Gas
Audi,10.505067539570582,crossover,159,3.0,Diesel
Volkswagen,9.210340371976184,van,231,1.9,Diesel
Volkswagen,8.45531778769815,hatch,160,2.0,Diesel
BMW,10.236381967809457,crossover,140,3.0,Diesel
Renault,8.914626127827137,other,148,1.5,Diesel
Mercedes-Benz,9.798071479779479,van,260,2.2,Diesel
Volkswagen,8.955448122347393,van,235,1.9,Diesel
Mercedes-Benz,8.881836305004146,van,285,2.2,Diesel
Volkswagen,8.216088098632316,hatch,121,1.9,Diesel
Volkswagen,9.392661928770137,vagon,187,2.0,Diesel
Audi,10.778956289890028,crossover,75,3.0,Diesel
BMW,10.799575577092764,sedan,58,4.4,Other
Mercedes-Benz,11.149082031552883,crossover,84,3.0,Diesel
BMW,9.903437551286085,crossover,227,3.0,Diesel
Volkswagen,10.338511462885837,sedan,30,2.0,Diesel
Mercedes-Benz,10.691944912900398,other,39,5.5,Petrol
Mercedes-Benz,9.230142999272362,sedan,174,2.6,Gas
Mercedes-Benz,9.998797732340453,crossover,160,4.0,Diesel
Mercedes-Benz,10.75149944365699,sedan,115,5.5,Petrol
Mercedes-Benz,9.21024036697585,sedan,322,2.7,Diesel
Volkswagen,8.389359819906353,other,145,2.4,Diesel
Mercedes-Benz,10.714417768752456,sedan,1,1.6,Petrol
Toyota,11.056161799302767,other,33,4.5,Diesel
Volkswagen,9.47262771040802,van,237,2.5,Diesel
Mercedes-Benz,9.615805480084347,other,115,2.2,Diesel
BMW,10.976782033219948,crossover,80,3.0,Diesel
Renault,8.740336742730447,van,205,1.6,Petrol
Volkswagen,9.093806555720231,sedan,160,1.6,Petrol
Mercedes-Benz,11.082142548877775,other,0,1.6,Petrol
Volkswagen,9.629050706834368,sedan,185,1.4,Petrol
Mercedes-Benz,11.70766954176274,sedan,22,3.0,Diesel
Audi,10.341710224882465,sedan,108,2.0,Diesel
BMW,9.998797732340453,other,138,4.8,Petrol
Mitsubishi,9.259130536145614,crossover,95,3.2,Diesel
BMW,8.268731832117737,sedan,380,3.0,Gas
Mitsubishi,9.20029003612268,sedan,55,2.0,Other
Mercedes-Benz,8.242493153187626,sedan,210,2.0,Petrol
BMW,8.517193191416238,sedan,305,2.0,Petrol
Audi,8.575462099540212,other,370,1.8,Petrol
Renault,8.771835409789817,vagon,100,1.5,Diesel
Toyota,10.707728780601661,crossover,120,3.5,Petrol
Toyota,9.786953736280177,crossover,220,3.0,Diesel
BMW,10.19988156558993,sedan,158,5.0,Petrol
Volkswagen,9.61573881119536,vagon,128,1.4,Gas
Mercedes-Benz,8.942460926820582,sedan,340,5.0,Gas
Volkswagen,9.453286550586572,vagon,130,1.4,Gas
Volkswagen,9.680344001221918,hatch,26,1.2,Petrol
Toyota,11.082142548877775,crossover,90,4.5,Diesel
Renault,9.392578591964389,hatch,65,1.5,Diesel
BMW,8.006367567650246,sedan,294,2.0,Diesel
Volkswagen,9.792555991828847,crossover,70,1.4,Petrol
Mercedes-Benz,11.59910316121128,crossover,0,3.5,Diesel
Mercedes-Benz,8.411832675758411,sedan,409,2.6,Petrol
Audi,9.867860374892977,sedan,113,1.8,Petrol
Volkswagen,9.332558004700433,van,250,2.5,Diesel
Mitsubishi,9.84161214881804,crossover,47,3.0,Petrol
Mercedes-Benz,8.330863613224745,other,277,2.2,Diesel
Volkswagen,9.546812608597396,crossover,194,3.2,Gas
Mercedes-Benz,9.546455401949554,van,126,2.2,Diesel
Renault,8.764053269347762,other,209,1.5,Diesel
Renault,8.496990484098719,sedan,90,1.4,Gas
Audi,8.764053269347762,sedan,261,1.8,Gas
Renault,9.148464968258095,van,270,2.0,Diesel
Toyota,9.642122788401721,sedan,152,3.5,Gas
Volkswagen,7.9724660159745655,sedan,238,2.0,Gas
Renault,9.159047077588632,vagon,78,1.5,Diesel
Volkswagen,10.043249494911286,sedan,75,2.0,Petrol
Toyota,9.268609280100158,crossover,185,2.0,Gas
Audi,7.843848638152472,sedan,304,2.5,Diesel
Volkswagen,9.047821442478408,sedan,87,1.6,Petrol
Audi,9.259130536145614,vagon,243,2.5,Diesel
Mercedes-Benz,9.798127036878302,sedan,99,1.8,Petrol
Mitsubishi,7.346010209913293,hatch,1,1.8,Diesel
BMW,8.242756345714477,sedan,250,3.0,Diesel
BMW,10.645424897265505,crossover,128,4.4,Petrol
Mitsubishi,9.047821442478408,sedan,110,2.0,Petrol
Toyota,10.1226230824528,sedan,30,2.5,Petrol
Volkswagen,9.230142999272362,vagon,186,2.0,Diesel
BMW,9.560997243589352,sedan,135,3.0,Gas
Volkswagen,10.021270588192511,crossover,151,3.0,Diesel
Toyota,10.768484990022733,crossover,45,3.0,Diesel
BMW,8.411832675758411,vagon,360,2.0,Petrol
BMW,9.02401079378469,sedan,197,3.0,Petrol
Toyota,9.568014816247999,hatch,60,1.6,Petrol
Renault,9.823153469083458,crossover,1,1.5,Diesel
Renault,8.85352256068954,van,173,1.5,Diesel
Mitsubishi,8.922658299524402,sedan,94,1.6,Petrol
Volkswagen,7.955074273262696,sedan,350,2.0,Petrol
Mercedes-Benz,8.66561319653451,van,282,2.2,Diesel
Toyota,8.216088098632316,hatch,282,1.4,Petrol
Renault,8.7879833961978,vagon,180,1.5,Diesel
Volkswagen,10.085767441795337,sedan,80,1.8,Petrol
Mitsubishi,9.975808214115753,crossover,47,2.4,Petrol
Volkswagen,8.648221453822641,sedan,300,1.8,Petrol
Volkswagen,8.411832675758411,vagon,220,2.0,Diesel
BMW,8.824677891164198,sedan,297,2.5,Petrol
Toyota,10.03889218954233,sedan,84,2.5,Petrol
Volkswagen,9.047821442478408,van,210,2.5,Diesel
Renault,9.071078304642676,van,183,1.9,Diesel
BMW,9.409191230721348,sedan,239,3.0,Diesel
BMW,10.081633737919603,crossover,235,3.0,Diesel
Mitsubishi,9.680344001221918,vagon,174,3.2,Diesel
Mitsubishi,8.85366542803745,sedan,158,1.6,Petrol
Renault,9.153770020487789,vagon,215,1.5,Diesel
Mercedes-Benz,10.643041105910228,sedan,95,6.3,Other
Mitsubishi,8.909235279192261,sedan,148,1.6,Petrol
Renault,7.762170607138205,vagon,245,1.9,Diesel
Audi,8.128585200374497,sedan,289,2.5,Diesel
BMW,10.615333810528558,sedan,0,2.0,Petrol
Volkswagen,8.101677747454572,vagon,430,1.8,Petrol
Volkswagen,10.809727948556782,crossover,80,3.0,Diesel
Renault,9.071078304642676,hatch,100,1.5,Diesel
Mercedes-Benz,9.923290179832307,sedan,190,1.8,Gas
BMW,9.78131991856192,sedan,98,2.0,Petrol
BMW,9.792555991828847,sedan,69,2.0,Petrol
Mercedes-Benz,8.612503371220562,sedan,269,2.2,Petrol
Mercedes-Benz,8.732304571033183,sedan,221,1.8,Gas
Mercedes-Benz,8.160518247477505,van,257,2.2,Diesel
BMW,8.99961934066053,vagon,180,2.0,Diesel
Toyota,7.823645930834952,vagon,254,2.0,Diesel
Audi,8.055157731819678,sedan,10,2.8,Petrol
Audi,8.294049640102028,sedan,380,2.8,Petrol
Audi,8.294049640102028,vagon,234,2.5,Diesel
BMW,7.6255950721324535,vagon,300,2.5,Diesel
Mercedes-Benz,7.8632667240095735,hatch,178,1.7,Diesel
Mercedes-Benz,10.106428396532818,sedan,222,5.5,Petrol
BMW,9.588776807696428,sedan,116,2.5,Diesel
Mercedes-Benz,9.735068900911164,van,180,3.0,Diesel
Volkswagen,9.581903928408666,crossover,173,2.5,Diesel
Volkswagen,10.554900864611765,sedan,0,2.0,Diesel
Mercedes-Benz,9.786953736280177,van,162,1.8,Diesel
Renault,8.517193191416238,sedan,200,1.4,Petrol
Toyota,10.645424897265505,crossover,97,4.0,Petrol
BMW,10.477287975463508,sedan,67,3.0,Petrol
BMW,8.006367567650246,sedan,190,2.0,Petrol
BMW,10.025705185260378,crossover,69,3.0,Petrol
Volkswagen,9.464982590349763,other,142,2.0,Petrol
Mercedes-Benz,8.935903526274423,van,240,2.2,Diesel
Toyota,10.537415373436103,crossover,47,5.7,Gas
Toyota,9.02401079378469,sedan,168,2.0,Petrol
BMW,11.089805421623343,crossover,1,2.0,Diesel
Audi,10.448714603019452,sedan,71,2.8,Petrol
Toyota,8.922658299524402,sedan,185,3.0,Gas
Volkswagen,9.539644119118783,vagon,123,1.4,Gas
Renault,8.294049640102028,van,194,1.9,Diesel
Audi,7.7406644019172415,vagon,250,2.5,Diesel
Renault,8.639410824140487,van,140,1.4,Petrol
Volkswagen,9.375854810453756,other,200,1.9,Diesel
Audi,10.691944912900398,hatch,1,1.4,Petrol
Audi,10.060491301345794,crossover,105,4.2,Gas
BMW,7.888334500738654,sedan,360,2.5,Diesel
BMW,10.081633737919603,crossover,60,2.0,Petrol
Toyota,9.546812608597396,sedan,25,2.5,Petrol
BMW,11.156236235215168,crossover,1,2.0,Petrol
Mercedes-Benz,10.985275773591676,crossover,0,2.2,Diesel
Audi,10.021270588192511,other,71,3.6,Petrol
Toyota,9.239899174217728,sedan,108,1.6,Petrol
Renault,9.137769679141348,van,200,1.5,Diesel
Audi,10.54006438160768,other,126,3.0,Diesel
Toyota,9.249561085129464,sedan,144,1.3,Petrol
Renault,8.809862805379057,van,160,1.5,Diesel
Renault,8.909235279192261,van,156,1.5,Diesel
Renault,9.323669057283185,van,157,1.5,Diesel
Toyota,10.16199824768763,crossover,97,4.0,Petrol
Mercedes-Benz,9.350102314351341,van,381,2.2,Diesel
Renault,9.350102314351341,vagon,230,1.5,Diesel
Toyota,7.8632667240095735,sedan,218,2.2,Petrol
Mercedes-Benz,10.915088464214607,crossover,40,4.6,Petrol
Renault,8.8023721336499,hatch,274,1.5,Diesel
Mercedes-Benz,9.38429367909962,van,215,2.2,Diesel
Renault,9.0595174822416,van,100,1.5,Diesel
Mercedes-Benz,8.809862805379057,van,310,2.2,Diesel
Volkswagen,9.975808214115753,crossover,178,3.0,Diesel
Toyota,9.785660765922685,other,120,2.7,Gas
BMW,10.275051108968611,sedan,170,2.0,Diesel
Volkswagen,8.895629627136483,sedan,125,1.6,Petrol
BMW,10.968198289528557,crossover,64,2.0,Diesel
Toyota,10.691922185369403,other,1,2.8,Diesel
Volkswagen,9.708080756193517,van,143,2.0,Diesel
Toyota,10.19988156558993,crossover,118,2.7,Petrol
BMW,9.539644119118783,sedan,262,4.0,Diesel
Mercedes-Benz,8.612503371220562,sedan,250,2.7,Diesel
Volkswagen,8.116715624819111,other,223,1.9,Diesel
Volkswagen,9.190137664658664,hatch,98,1.6,Gas
Mercedes-Benz,9.539572174084759,hatch,232,3.0,Diesel
Mercedes-Benz,9.629050706834368,sedan,195,3.0,Diesel
Toyota,9.093806555720231,sedan,87,1.6,Petrol
Mitsubishi,9.786953736280177,crossover,111,2.4,Petrol
Audi,7.882314918980268,vagon,270,2.5,Diesel
Mitsubishi,9.230142999272362,sedan,102,2.0,Gas
Toyota,9.433483923290392,sedan,150,2.4,Petrol
Audi,7.824046010856292,hatch,200,1.6,Petrol
Toyota,9.692766521220475,crossover,219,2.7,Petrol
BMW,10.239959789157341,sedan,127,2.5,Petrol
Mercedes-Benz,8.517193191416238,sedan,240,2.2,Diesel
Toyota,9.093806555720231,sedan,154,1.6,Gas
BMW,10.305613759378778,crossover,182,3.0,Petrol
Mercedes-Benz,9.468851067127684,other,199,2.2,Diesel
Volkswagen,9.903437551286085,van,152,2.0,Diesel
Audi,9.210340371976184,sedan,131,1.8,Petrol
BMW,10.584055950889214,vagon,93,2.0,Diesel
Volkswagen,8.974618038455112,other,123,1.4,Petrol
Mercedes-Benz,9.674074388208323,sedan,216,5.0,Petrol
Mitsubishi,8.809862805379057,sedan,155,1.6,Gas
Renault,9.159047077588632,van,189,2.0,Diesel
Audi,8.1886891244442,sedan,374,2.5,Diesel
Renault,9.121509158269568,van,220,2.0,Diesel
Mercedes-Benz,9.464982590349763,van,185,2.2,Diesel
Renault,9.350102314351341,vagon,175,1.5,Diesel
Toyota,10.584055950889214,other,1,2.8,Diesel
Renault,8.34283980427146,sedan,310,1.4,Petrol
BMW,8.318742252692399,sedan,26,3.0,Diesel
Volkswagen,9.126958763037132,van,248,1.9,Diesel
Audi,9.341368634382587,crossover,250,2.5,Diesel
Volkswagen,10.085809109330082,sedan,3,1.6,Diesel
Renault,7.495541943884256,hatch,1,1.4,Gas
Mercedes-Benz,8.242493153187626,sedan,210,2.0,Petrol
Mercedes-Benz,11.608235644774552,crossover,0,3.0,Diesel
BMW,9.74090979777877,vagon,213,3.0,Diesel
Audi,8.809862805379057,sedan,340,2.6,Gas
Toyota,7.696212639346407,hatch,50,2.0,Petrol
Toyota,8.411832675758411,sedan,238,1.8,Petrol
BMW,9.305559638557117,sedan,225,3.0,Diesel
BMW,8.294049640102028,sedan,380,2.0,Petrol
Volkswagen,8.594154232552366,vagon,250,1.6,Petrol
Mercedes-Benz,7.438383530044307,sedan,300,2.0,Gas
Audi,8.294049640102028,sedan,320,2.8,Petrol
Mercedes-Benz,10.915088464214607,crossover,127,5.5,Petrol
BMW,7.824046010856292,sedan,44,2.5,Diesel
Mitsubishi,9.680281499268713,crossover,149,3.0,Gas
Mercedes-Benz,8.961879012677683,hatch,125,2.3,Petrol
Volkswagen,9.402145979314374,sedan,0,1.6,Petrol
Volkswagen,9.433483923290392,sedan,118,1.6,Diesel
Renault,9.350102314351341,van,160,1.5,Diesel
Volkswagen,9.305559638557117,other,240,2.5,Diesel
Mercedes-Benz,9.635608107380527,other,234,2.2,Diesel
Mercedes-Benz,9.417354541360508,sedan,300,2.2,Diesel
Volkswagen,9.425451751593128,other,248,2.5,Diesel
Mercedes-Benz,10.835651633566574,crossover,30,3.5,Diesel
BMW,11.258033215341438,crossover,1,3.0,Petrol
Renault,8.824677891164198,van,119,1.5,Diesel
BMW,8.76389700713946,sedan,282,2.0,Petrol
Audi,8.174702882469461,sedan,196,2.8,Petrol
BMW,10.367221568768269,sedan,115,3.0,Diesel
Volkswagen,7.438383530044307,hatch,247,1.4,Petrol
Mercedes-Benz,9.60911649193355,sedan,171,3.2,Gas
Mercedes-Benz,8.536995818712418,sedan,295,3.0,Diesel
Renault,9.457200449907708,hatch,125,1.1,Diesel
BMW,8.639410824140487,sedan,284,2.0,Petrol
Audi,8.556413904569519,sedan,250,1.8,Other
Renault,9.22029070282935,vagon,190,2.0,Diesel
Mercedes-Benz,9.598998361767967,sedan,220,3.0,Diesel
Volkswagen,8.411832675758411,sedan,230,2.0,Gas
Audi,9.878169744551839,crossover,186,4.2,Petrol
BMW,8.594154232552366,crossover,250,3.0,Petrol
Mercedes-Benz,9.464982590349763,sedan,255,2.7,Diesel
Mitsubishi,9.674074388208323,crossover,138,3.0,Gas
Renault,9.375854810453756,other,179,1.5,Diesel
BMW,10.448714603019452,sedan,45,2.0,Petrol
Renault,8.732304571033183,van,228,2.5,Diesel
Mercedes-Benz,9.711115659888671,other,107,2.2,Diesel
Volkswagen,10.92512880001811,van,53,2.0,Diesel
Toyota,10.021270588192511,sedan,12,2.5,Petrol
Audi,9.071078304642676,sedan,202,3.7,Gas
Audi,10.48849257447637,sedan,105,2.0,Diesel
Mercedes-Benz,8.824677891164198,van,242,2.2,Diesel
Mitsubishi,9.825526011066415,crossover,135,3.0,Gas
BMW,9.417354541360508,sedan,140,2.0,Petrol
Toyota,9.84161214881804,vagon,89,1.8,Petrol
Mercedes-Benz,9.367344120785848,crossover,284,4.0,Diesel
Audi,9.60911649193355,crossover,183,3.6,Petrol
Volkswagen,9.093806555720231,sedan,144,1.6,Petrol
Volkswagen,9.104979856318357,sedan,223,2.5,Diesel
BMW,8.88875674784872,sedan,300,2.8,Petrol
Mercedes-Benz,10.48849257447637,crossover,254,5.0,Gas
Toyota,9.60911649193355,sedan,110,3.5,Petrol
Volkswagen,9.60911649193355,van,170,1.6,Diesel
Mercedes-Benz,10.747207591575448,crossover,127,5.0,Petrol
Mercedes-Benz,8.974618038455112,other,206,2.2,Diesel
Toyota,10.49124643927466,crossover,102,4.0,Petrol
Volkswagen,8.895629627136483,van,240,1.9,Diesel
BMW,9.441452092939569,sedan,219,3.6,Petrol
BMW,9.104979856318357,sedan,225,2.2,Gas
BMW,10.524064040261237,other,115,3.0,Diesel
Audi,11.054059580134949,sedan,0,2.0,Petrol
BMW,11.373651903317787,crossover,0,3.0,Diesel
Mercedes-Benz,8.318742252692399,sedan,410,2.2,Diesel
Mercedes-Benz,9.375854810453756,sedan,215,3.2,Petrol
Audi,8.294049640102028,vagon,300,2.5,Diesel
Volkswagen,9.20029003612268,van,149,1.6,Diesel
BMW,9.21024036697585,sedan,271,3.0,Diesel
Volkswagen,9.350102314351341,sedan,118,2.0,Petrol
BMW,8.48673398393153,sedan,280,3.0,Diesel
Mitsubishi,8.674196940225903,hatch,130,1.3,Petrol
Toyota,11.552136562692667,crossover,0,4.5,Diesel
BMW,10.373491181781864,crossover,138,3.0,Petrol
Toyota,11.034728360695965,crossover,68,4.5,Diesel
Toyota,9.092457331319466,sedan,172,1.8,Gas
Mitsubishi,9.449357272446683,crossover,110,2.4,Gas
Toyota,10.257659366256743,sedan,16,2.5,Petrol
BMW,10.774299631131253,crossover,142,3.0,Other
BMW,9.723163998404846,sedan,150,2.0,Diesel
Toyota,9.464982590349763,sedan,134,2.4,Gas
Volkswagen,9.20029003612268,van,300,2.5,Diesel
Toyota,10.849337086651827,crossover,70,3.0,Diesel
Volkswagen,8.732304571033183,van,180,2.0,Diesel
Audi,9.497997444115459,other,178,2.0,Diesel
Mercedes-Benz,10.680516217076775,other,51,3.0,Diesel
Volkswagen,8.958925938694943,other,214,2.0,Other
Volkswagen,9.933046354777673,sedan,107,1.8,Petrol
Volkswagen,9.159047077588632,van,188,1.9,Diesel
Mercedes-Benz,9.769956159911606,van,220,3.0,Diesel
Volkswagen,9.104979856318357,sedan,178,1.9,Diesel
Volkswagen,9.259130536145614,van,246,2.5,Diesel
Mercedes-Benz,9.332558004700433,sedan,363,3.2,Gas
Renault,9.126958763037132,hatch,12,1.2,Petrol
BMW,9.825526011066415,sedan,114,2.0,Gas
Volkswagen,10.265131381095443,hatch,0,2.0,Diesel
BMW,10.357742824813725,crossover,130,3.0,Diesel
Toyota,9.392578591964389,sedan,139,3.5,Petrol
BMW,11.118860131812937,crossover,0,2.0,Diesel
Volkswagen,8.160518247477505,hatch,220,2.0,Petrol
Renault,9.137769679141348,van,94,2.0,Diesel
BMW,11.03488966402723,crossover,1,2.0,Diesel
BMW,10.950806546816688,crossover,47,3.0,Diesel
Volkswagen,8.974618038455112,van,229,1.9,Diesel
BMW,8.389359819906353,sedan,300,2.0,Petrol
BMW,11.049301442688533,crossover,1,2.0,Diesel
Mercedes-Benz,10.081633737919603,sedan,124,1.8,Petrol
Audi,9.994241915804592,other,114,3.2,Petrol
BMW,9.632334782035558,other,144,3.0,Petrol
Mercedes-Benz,8.366370301681654,sedan,280,1.8,Petrol
Mercedes-Benz,9.588776807696428,van,217,2.2,Diesel
Toyota,9.615805480084347,crossover,184,2.7,Gas
Mercedes-Benz,8.575462099540212,van,212,2.2,Diesel
Mercedes-Benz,8.85366542803745,sedan,190,2.6,Petrol
BMW,9.539644119118783,other,80,3.0,Petrol
Toyota,10.275051108968611,crossover,120,4.0,Gas
Volkswagen,9.947504437952903,sedan,25,2.0,Diesel
Mercedes-Benz,9.9281801651265,sedan,173,1.8,Gas
Toyota,10.043206015705211,crossover,152,4.0,Gas
Audi,11.461632170582678,other,30,5.2,Petrol
Volkswagen,9.169414205363537,sedan,88,1.6,Petrol
Volkswagen,9.259130536145614,van,299,2.5,Diesel
Mercedes-Benz,10.085767441795337,sedan,204,3.5,Petrol
Renault,9.230142999272362,van,149,1.5,Diesel
Toyota,9.205327830152639,sedan,142,1.8,Petrol
Toyota,9.998752276761909,crossover,69,3.5,Petrol
Mercedes-Benz,9.825526011066415,crossover,180,3.5,Petrol
Mercedes-Benz,10.60905725309463,crossover,54,5.5,Petrol
Volkswagen,8.039157390473237,sedan,390,1.8,Petrol
BMW,8.99961934066053,crossover,175,3.0,Gas
Audi,8.99961934066053,vagon,302,2.5,Diesel
Volkswagen,7.8632667240095735,vagon,288,1.8,Petrol
Renault,8.895492631451633,sedan,160,2.0,Petrol
Volkswagen,9.169518377455928,sedan,107,1.6,Gas
Renault,9.259130536145614,vagon,250,1.5,Diesel
Mercedes-Benz,10.196157166498947,vagon,160,2.2,Diesel
Audi,10.373459931293572,sedan,107,3.0,Diesel
Volkswagen,9.464982590349763,van,176,2.5,Diesel
BMW,9.711115659888671,other,122,2.2,Petrol
Mitsubishi,8.699514748210191,hatch,118,1.3,Petrol
Toyota,9.205327830152639,sedan,140,1.4,Petrol
Volkswagen,8.648221453822641,vagon,199,1.8,Petrol
Audi,10.778956289890028,crossover,90,3.0,Diesel
Mitsubishi,8.987196820661973,crossover,220,2.4,Gas
Mitsubishi,9.433483923290392,other,48,1.6,Petrol
Mercedes-Benz,10.950806546816688,sedan,61,4.6,Petrol
Mercedes-Benz,11.350406535472453,sedan,36,5.5,Petrol
Renault,8.34283980427146,sedan,180,1.4,Petrol
BMW,9.268609280100158,sedan,285,2.0,Diesel
Audi,10.915088464214607,crossover,65,2.99,Diesel
Mercedes-Benz,10.357742824813725,van,95,2.2,Diesel
Audi,9.137769679141348,sedan,186,2.8,Petrol
Renault,8.366137716496281,vagon,300,1.5,Diesel
Audi,10.797532675462964,other,82,4.2,Petrol
Toyota,9.495519314209846,other,131,2.4,Gas
Audi,9.495519314209846,sedan,207,4.2,Petrol
BMW,10.81777628173961,other,82,3.0,Petrol
BMW,9.525151111816216,sedan,276,3.0,Diesel
Volkswagen,8.699348067653093,van,300,1.8,Gas
Toyota,9.071078304642676,hatch,38,1.6,Petrol
Volkswagen,9.798127036878302,crossover,155,2.0,Diesel
BMW,10.924138299734526,crossover,90,3.0,Diesel
BMW,8.039157390473237,vagon,1,2.0,Diesel
Toyota,10.338511462885837,sedan,15,2.5,Petrol
Mercedes-Benz,10.06475570013225,sedan,200,5.5,Petrol
Volkswagen,9.126958763037132,other,156,1.9,Diesel
Volkswagen,9.472704636443673,sedan,140,2.0,Petrol
Mercedes-Benz,10.915088464214607,crossover,120,5.5,Petrol
Audi,10.221941283654663,sedan,74,2.0,Diesel
BMW,8.68270762989381,vagon,220,2.8,Petrol
Mercedes-Benz,11.744037185933616,sedan,14,3.0,Diesel
Mercedes-Benz,10.221941283654663,crossover,152,6.3,Petrol
Renault,8.881836305004146,van,285,1.9,Diesel
Renault,8.817297783866575,van,140,1.5,Diesel
Mitsubishi,9.95227771670556,crossover,122,3.2,Diesel
Volkswagen,9.674074388208323,sedan,77,1.4,Petrol
Volkswagen,9.210340371976184,sedan,56,1.8,Petrol
Renault,8.411832675758411,other,1,1.5,Diesel
Mercedes-Benz,10.275051108968611,crossover,139,3.5,Gas
Mercedes-Benz,11.60822655382414,crossover,0,2.98,Diesel
Mercedes-Benz,9.21024036697585,sedan,80,2.3,Petrol
BMW,10.388995368317829,crossover,152,3.0,Diesel
Mercedes-Benz,11.626245221665943,crossover,0,3.0,Diesel
Mercedes-Benz,10.292145542327912,crossover,253,5.0,Petrol
Audi,7.955074273262696,vagon,280,2.5,Diesel
Mitsubishi,8.881836305004146,sedan,83,1.6,Other
Volkswagen,8.740336742730447,hatch,170,1.4,Petrol
Volkswagen,8.779557455883728,sedan,74,2.0,Petrol
Volkswagen,8.699514748210191,sedan,271,1.8,Petrol
Mitsubishi,9.159047077588632,crossover,140,2.4,Gas
Mercedes-Benz,9.752664662801545,sedan,180,3.0,Diesel
Volkswagen,9.809176873064887,hatch,23,1.4,Petrol
Mercedes-Benz,8.83927669058535,vagon,235,2.9,Diesel
Toyota,9.230142999272362,other,105,1.5,Gas
Toyota,9.763885772334323,hatch,0,1.33,Petrol
Audi,10.021270588192511,sedan,99,2.0,Other
Mercedes-Benz,10.273325483001141,sedan,40,1.8,Petrol
BMW,9.648595302907339,sedan,89,2.0,Diesel
Renault,9.517825071724143,vagon,164,1.5,Diesel
Mitsubishi,8.086410275323782,sedan,380,1.8,Petrol
BMW,9.740968623038354,vagon,158,2.0,Diesel
Renault,9.421411342056123,van,159,2.0,Diesel
Mercedes-Benz,10.106428396532818,sedan,163,5.5,Gas
BMW,9.375854810453756,sedan,218,2.0,Petrol
Toyota,10.308952660644293,crossover,85,2.7,Gas
Audi,8.48673398393153,sedan,270,2.6,Petrol
Volkswagen,9.38429367909962,vagon,132,1.4,Petrol
Renault,8.779557455883728,van,127,1.5,Diesel
Mercedes-Benz,9.392661928770137,sedan,298,5.0,Petrol
BMW,8.366370301681654,sedan,200,2.0,Diesel
Renault,8.630521876723241,vagon,112,1.5,Diesel
Mercedes-Benz,10.106428396532818,other,77,1.8,Petrol
BMW,10.19988156558993,crossover,170,3.0,Diesel
Mercedes-Benz,9.350102314351341,van,180,2.2,Diesel
Mitsubishi,9.179881164491475,van,247,2.4,Gas
Renault,9.259130536145614,vagon,185,1.5,Diesel
Renault,9.296518068217235,vagon,180,1.5,Diesel
Mercedes-Benz,10.146433731146518,crossover,77,3.5,Petrol
Volkswagen,9.648595302907339,sedan,80,1.4,Petrol
Volkswagen,9.185022563991893,van,159,1.9,Diesel
BMW,9.686574550972555,crossover,194,3.0,Diesel
Volkswagen,9.126958763037132,vagon,171,1.6,Petrol
Volkswagen,8.546751993657782,van,240,2.0,Diesel
Toyota,11.512925464970229,crossover,0,4.5,Diesel
Renault,9.104868739033948,other,126,2.0,Diesel
Mercedes-Benz,9.72913416539135,sedan,125,1.8,Petrol
Mercedes-Benz,9.011889433252344,sedan,280,2.4,Gas
Mercedes-Benz,10.124629101179664,other,60,1.8,Petrol
Audi,11.302192087899355,crossover,0,3.0,Diesel
